id,kraj,powiat,gmina,miasto,ulica,numer,kod_pocztowy,hash
759846,Polska,wodzisławski,"Wodzisław Śląski","Wodzisław Śląski",Jastrzębska,139B,44-304,651b60d185f12748a372c80350a2166ae9bb3adc
760276,Polska,wodzisławski,"Wodzisław Śląski","Wodzisław Śląski",Górnicza,56,44-300,680256992ca9a4d76f1b19b3069b601d052c5b8f
761428,Polska,wodzisławski,"Wodzisław Śląski","Wodzisław Śląski",Bojowników,116,44-300,ad1a139fb294478f6d6231bd83fc0d90e5e5d048
763037,Polska,wodzisławski,"Wodzisław Śląski","Wodzisław Śląski","Bolesława Chrobrego",68A,44-300,4e007ecca8dc24ce3fc31a00f6e2f6df1ee0bce7
764298,Polska,żywiecki,Lipowa,Lipowa,"Doliny Zimnika",16,34-324,5c4b03143babefb6108bed3c821fd26f12998136
765127,Polska,żywiecki,Lipowa,Lipowa,Bugaj,23,34-324,8acb803ca023ce4a761c5770a49a7138b9389ef9
765510,Polska,żywiecki,Lipowa,Lipowa,Jabłkowa,13,34-324,2d900a06a81086fdb9f40fb5e7b0f2b1b853ee55
765733,Polska,żywiecki,Lipowa,Leśna,"Świętego Michała Archanioła",14,34-324,b64e48991f2c3e3cff7d84ffaa1835e828dc3e65
765858,Polska,żywiecki,Lipowa,Lipowa,Lipowska,190A,34-324,860f02bb62505767d0141625d8a1b191275c4037
766166,Polska,żywiecki,Lipowa,Leśna,Konwaliowa,5,34-324,a9d01342a11ee9779c5667c77c4433e6d750960c
767462,Polska,żywiecki,Lipowa,Sienna,Morelowa,1,34-300,2879bce1ee8560bfa10482918f6ea132da7614fb
767625,Polska,żywiecki,Lipowa,Leśna,,111,34-324,f9c74a07aa8cc3a8b53dd9a2ba5caf55b2091998
767739,Polska,żywiecki,Lipowa,Słotwina,"Księdza Jerzego Popiełuszki",11,34-324,207d82932b71bffb44e4bf7a56be046d13824d9a
768493,Polska,żywiecki,Lipowa,Lipowa,Siewna,1,34-324,5103b3d01cdba81f6b292bbeec305db4af3b981c
768833,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Odrodzenia,79,44-230,ebbfc75495ef15eb4d107281b77f80769a9fb102
769007,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Odrodzenia,23,44-230,c5e045e8fa0cf3f3cbcb510b82b8385f691d594d
769651,Polska,kłobucki,"Wręczyca Wielka",Pierzchno,,199,00-000,3c08ad18cb13fc4b21d73da6e42b8de82cc6bfc6
771704,Polska,częstochowski,Olsztyn,Przymiłowice,Sokola,68,42-256,b6f30e38310da904a287d7d0df0b94ac04b09c02
772725,Polska,częstochowski,Olsztyn,Olsztyn,Leśna,33,42-256,5c2da925a96bf14dd57091f17bef69dd6a8ed2a7
772798,Polska,częstochowski,Olsztyn,"Zrębice Pierwsze",Główna,7,42-256,c1572d67e325fba1e634481cc89a102b726856db
772913,Polska,częstochowski,Olsztyn,Kusięta,,262,42-256,fc36c3854e2f66068b3bf0c9f89151eccecaee2d
772964,Polska,częstochowski,Olsztyn,Turów,Długa,11,42-256,d980c1eb58c9837def4a2585880f1b41b2e4f49a
773168,Polska,częstochowski,Olsztyn,Biskupice,Polna,21,42-256,c4ef90b4f84264629eb5918fa1d8e643129d3943
773746,Polska,częstochowski,Olsztyn,"Zrębice Pierwsze",Skalna,1,42-256,1999720d710c42d245f1e72c8f297b4c0aba4a38
775780,Polska,będziński,Bobrowniki,Rogoźnik,Brzozowa,2A,42-582,ff147f707c72bb0c278ef923850489b640433283
776601,Polska,częstochowski,Kłomnice,"Michałów Rudnicki",Sportowa,16,42-270,663c7d7a13393a58d04f1a0c44edc5b77b74ff0a
776806,Polska,częstochowski,Kłomnice,Zdrowa,Mstowska,1,42-270,70f8fca57db53abea4a42d91862c91fe6e4b32ae
777712,Polska,częstochowski,Kłomnice,Kłomnice,Pocztowa,42,42-270,a31fa3b4e807d48abd9bcab11afe268f5662530c
777927,Polska,częstochowski,Kłomnice,Kłomnice,Pocztowa,34,42-270,c38b138448a55d3c551388d0a6f689ba0277525a
778957,Polska,częstochowski,Koniecpol,Koniecpol,Zamkowa,6,42-230,4b7f6a499cd7f8e08dd36c7c04a86ceaa4b663cc
779389,Polska,częstochowski,Koniecpol,Koniecpol,Prusa,5,42-230,b412785c0ab8066d3b6ec70e6aedccdeff6136df
780499,Polska,częstochowski,Koniecpol,Koniecpol,Słowackiego,69,42-230,24d8fba7c40ce74733f55eb68c229f6894c5d5ef
780841,Polska,częstochowski,Koniecpol,Koniecpol,Żeromskiego,91,42-230,e76e7558363e8c36db43c2bdef93a481ba8df1f6
