id,kraj,powiat,gmina,miasto,ulica,numer,kod_pocztowy,hash
465430,Polska,Katowice,Katowice,Katowice,Smugowa,39f,40750,42d3704d9fac365e45f9724b5075a1b025bb992a
465438,Polska,Katowice,Katowice,Katowice,Rolnicza,16c,40748,10ba7b6e695b5d5431f41582bbec74c1afc83687
465534,Polska,Katowice,Katowice,Katowice,"gen. Zygmunta Waltera Jankego",260A,40613,6f6ce82ea139d945ddecfff4f6830304be978d40
465667,Polska,Katowice,Katowice,Katowice,Dąbrowa,10,40748,3c86fd829fe9ec98484adf7f1cb9863a7ecc2f88
465743,Polska,Katowice,Katowice,Katowice,Pszenna,12,40630,f45d7b18eeafbe75a61c27082645eb57d45515bd
465786,Polska,Katowice,Katowice,Katowice,"Walerego Goetla",1,40749,798208a6af542804b6bc60dbf08976aa1c953ed0
466178,Polska,Katowice,Katowice,Katowice,"Kopaniny Lewe",25,40748,c8658037d291d9c948440bdddaae006cb3d7d685
466237,Polska,Katowice,Katowice,Katowice,Tunelowa,28n,40676,96dde88149888b9a525a44a161f32bcbc0307baf
466477,Polska,Katowice,Katowice,Katowice,Jastrzębia,15,40661,2f4752511a6501dd9470d52ba8dd798e61071eac
466709,Polska,Katowice,Katowice,Katowice,Drozdów,15b,40530,6be47fca1534400dd9470a90f393f24d32e47c2e
466812,Polska,Katowice,Katowice,Katowice,"K. I. Gałczyńskiego",2,40587,cc766f90a307ca242e0a0e1d769783e1877e7086
466924,Polska,Katowice,Katowice,Katowice,"Honorowych Dawców Krwi",3,40675,c737e406290c49798bace03cecafc627b8c37e96
467030,Polska,Katowice,Katowice,Katowice,Partyzantów,2b,40775,9c569b3969c9c10ed4277d5edf427ec06c56a7d3
467085,Polska,Katowice,Katowice,Katowice,"Olgi Boznańskiej",2,40750,66c0ed7cd74ddab422de43ec6c6b36edfe0cff64
467170,Polska,Katowice,Katowice,Katowice,"Stanisława Fliegera",7,40060,9a8014057df5dd6e2fea28c603b396da92c70122
467222,Polska,Katowice,Katowice,Katowice,Rumiankowa,2,40631,c2dcbeb7b8858458fc811730b0caff6e3e4ea334
467263,Polska,Katowice,Katowice,Katowice,Koreańska,3,40765,966cd0590650db67013b30e6bb7955d885ded4ad
467316,Polska,Katowice,Katowice,Katowice,"Ludwika Solskiego",4a,40749,f10475450076a14409497688d0dad40c5690f309
467473,Polska,Katowice,Katowice,Katowice,Drozdów,78a,40530,a601966e47986692e6d9002debe1ef7421a64aa6
467564,Polska,Katowice,Katowice,Katowice,"Gen. Stefana Grota-Roweckiego",17,40748,05d3d941e11ef453ba11611c2428dfdc736f5b5a
467576,Polska,Katowice,Katowice,Katowice,"Marcina Radockiego",144,40645,ec175d79e3ae97ad9393da393543ce7e6e82019e
467763,Polska,Katowice,Katowice,Katowice,Milowicka,1E,40312,52462e0e17c0a5622d17d6c8e544aae293c89218
467797,Polska,Katowice,Katowice,Katowice,Sezamkowa,32a,40750,74da580a0c757630e9b3df5049febc366b017394
467854,Polska,Katowice,Katowice,Katowice,"Józefa Wolnego",3,40857,d31aaac97e3982b1004af51fe3e2e4801ca5deb7
467910,Polska,Katowice,Katowice,Katowice,"ks. Aleksandra Skowrońskiego",3a,40019,955ac51810325d2d94f09738e0986ea0cafe96c0
467918,Polska,Katowice,Katowice,Katowice,Poprzeczna,2b,40654,efb4c13eb528a50f4baa92d84bbdac378f2b99f7
467959,Polska,Katowice,Katowice,Katowice,Zdrojowa,1,40637,2945cce06bb0030ca14259f9a123bc1cd3e7f97b
468105,Polska,Katowice,Katowice,Katowice,Krótka,22,40639,6ca4b01da59d0d535191cf6e827ce91e166df3c6
468171,Polska,Katowice,Katowice,Katowice,Marzanny,77,40748,7282b07bd2b412f86764fa87eda2c3102c8c7169
468202,Polska,Katowice,Katowice,Katowice,"Armii Krajowej",379,40748,f00acae76ef0de0ad4dfea34b881fd17fd22465d
468232,Polska,Katowice,Katowice,Katowice,Kępowa,22o,40583,042316261f52deb21bde3e9842e288512132fc2d
468298,Polska,Katowice,Katowice,Katowice,Leszczynowa,2,40750,0d91541db6cc9301be0dd9e662d40a56459744f2
468445,Polska,Katowice,Katowice,Katowice,"Teofila Patalonga",1b,40145,1e7f2a371f3b314702d2653d8b1e82395c537228
468490,Polska,Katowice,Katowice,Katowice,"Gen. Kazimierza Pułaskiego",30,40276,d2d3fe9cc9b94a5133e211935751e5ebaa1429ac
468523,Polska,Katowice,Katowice,Katowice,"Michała Kałuży",23,40750,b7efd952c976c736ceac6a6937d212d90d95388b
468599,Polska,Katowice,Katowice,Katowice,Kryniczna,43b,40637,5909109042d5a64ba85ec0f5d259878af8b93644
468912,Polska,Katowice,Katowice,Katowice,Zielonogórska,2b,40710,c292efb4892ae2fb2241dc908c72e47cd632cfad
468981,Polska,Katowice,Katowice,Katowice,Poleska,1a,40733,1160f56771dce73b8867c3a73008b9dda588a12a
468991,Polska,Katowice,Katowice,Katowice,Kłodnicka,12,40702,316e3218fa5ce4ca8fd09901b3a24dbf7fbb9a8a
469012,Polska,Katowice,Katowice,Katowice,Dzięciołów,15,40532,55b1fe58d9765c7aa1941f1aa483d3be258a0188
469125,Polska,Katowice,Katowice,Katowice,Filarowa,15,40565,45197414289b9b54a8fe9dcc90a2d0b8e8783ecf
469187,Polska,Katowice,Katowice,Katowice,Kaskady,52,40748,6e8c1f2e51119ba11b4950054853cc9a767668d8
469367,Polska,Katowice,Katowice,Katowice,Kosmiczna,50,40457,3b5db1e28a8dd98fd8f8794a69b6eed039e349fd
469423,Polska,Katowice,Katowice,Katowice,Konckiego,2a,40040,4d77b78c658cfe28a1fa43fde4d5e80a65e9f3fb
469449,Polska,Katowice,Katowice,Katowice,"Marcina Radockiego",291,40645,f591491a88d10d6503225eaf5df36c1f6d51c8b5
469510,Polska,Katowice,Katowice,Katowice,Bogucicka,7,40226,ee5446d664b73a78b9d19263e4e2702a724d8b2e
469694,Polska,Katowice,Katowice,Katowice,Kołobrzeska,15b,40718,3b505fbc8f0ceeb5f9fc5e0488fefcd75bb1cc02
469729,Polska,Katowice,Katowice,Katowice,Sołtysia,68,40748,fc35fefa13d97e8fcdc90a5d7600024c81b88f53
469766,Polska,Katowice,Katowice,Katowice,"Kazimierza Kluzika",26,40583,4ba9b00164b9a898d8a6f0c25ab62363542d9f89
469950,Polska,Katowice,Katowice,Katowice,Motyli,15a,40646,7024f5fc27510c30772b7b7508fa47f75a918a45
470054,Polska,Katowice,Katowice,Katowice,Kanałowa,32a,40748,d6098ef27521405d24d2f394f326f018a21fe910
470113,Polska,Katowice,Katowice,Katowice,"Bł. Edmunda Bojanowskiego",79,40772,6365d1d95c54d9e885c983a8591615197e305b1a
470188,Polska,Katowice,Katowice,Katowice,"Teofila Patalonga",7a,40145,8229e0ad355b78bb046b5c1e45d3a15aff2ed971
470609,Polska,Katowice,Katowice,Katowice,"Marcina Radockiego",214,40645,1fc9316d8f3c1dcd2be6fcc5eb8ea6a99ba4c377
470675,Polska,Katowice,Katowice,Katowice,Słonecznikowa,80,40748,34d669a9332570b036d152710e20266260b2c292
470795,Polska,Katowice,Katowice,Katowice,"Franciszka Zabłockiego",52,40750,504b4b5fc8faec81487a0cf1ab51f179de9caf30
471114,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Gajowa,21,44268,5edf04f0f0d63654f3faabcbe0e7cec96d2c6e96
471158,Polska,wodzisławski,Gorzyce,Czyżowice,Parkowa,14,44352,a55461674cde858a3139814efd235e0b0dcf778e
471211,Polska,Zabrze,Zabrze,Zabrze,Grunwaldzka,8f,41819,0a8c730f82106d0220001af5b510a7955cb940c9
471228,Polska,Zabrze,Zabrze,Zabrze,"Tomasza Nocznickiego",26,41800,31c39118839db6569919195b8ed6ce9a87f7180a
472092,Polska,Zabrze,Zabrze,Zabrze,Krakowska,40b,41808,1695919f74ad696c220c550529e48485fea18ac2
472147,Polska,Zabrze,Zabrze,Zabrze,"Konrada Sitki",44,41810,3997a8b68e84414b47443317bc64c32f7559a515
472151,Polska,Zabrze,Zabrze,Zabrze,"Bolesława Limanowskiego",4,41806,73f977dd75b8473b824a722eeda6644c588ef608
472298,Polska,Zabrze,Zabrze,Zabrze,"Dionizego Trocera",34,41800,d25149e7ad8a07f8e572f16d6e9930e7b7de2e1f
472366,Polska,Zabrze,Zabrze,Zabrze,Szpitalna,19,41800,84d4d32ec69219ab5c58b8c7d2c7317bc18fc11e
472371,Polska,Zabrze,Zabrze,Zabrze,"Franciszka Bujoczka",11,41811,ac19b5fbcef1ceff2e3c1ed5d7cddd0ae49e4c3b
472396,Polska,Zabrze,Zabrze,Zabrze,"3 Maja",87a,41800,f48ef427d85425188ab5d34ced45cd53542d9972
472507,Polska,Zabrze,Zabrze,Zabrze,Słoneczna,38,41800,b9fa560a667385e4e4b548c5360cb9e89f9ebf8d
472761,Polska,Zabrze,Zabrze,Zabrze,"Joanny Żnieńskiej",4,41819,3c6ec1cbb20030da0efb72f7fdd54151c56204bd
472793,Polska,Zabrze,Zabrze,Zabrze,Młodzieżowa,12,41808,72a2c2af7217aa023dbf917a36e068f31d693694
473057,Polska,Zabrze,Zabrze,Zabrze,"3 Maja",122a,41800,e9430ad1192dc2adbea788083a6ea1718214a9ef
473120,Polska,Zabrze,Zabrze,Zabrze,"Wojciecha Kossaka",17,41803,5f1afa48b4dbf2ae426413d905242fe435cc3456
473223,Polska,Zabrze,Zabrze,Zabrze,Jaśminowa,2,41811,671a01713c1dd37a22aaee028cbf363ecdd26e05
473328,Polska,Zabrze,Zabrze,Zabrze,"Księcia Henryka Pobożnego",28,41808,29ec77d1aea578e7cc059d3b49df5240e4fca9c0
473337,Polska,Zabrze,Zabrze,Zabrze,"11 Listopada",65,41807,cbd84d8fab7870d1214ce556a387ec5a03956ddf
473342,Polska,Zabrze,Zabrze,Zabrze,Kopalniana,43,41807,7a30d0519657bc2963a65a18f7126b833e3ce321
473594,Polska,Zabrze,Zabrze,Zabrze,"Grzegorza Fitelberga",45,41807,225c1e184f73d1165491bf24751aef830aa9ed71
473623,Polska,Zabrze,Zabrze,Zabrze,Szybowa,5,41808,8a8e2fc88c2421843113765b506794f09028aa3b
473888,Polska,Zabrze,Zabrze,Zabrze,Beskidzka,11,41810,d399ed20a747f3a19e52e150b21e7de714774fc9
474065,Polska,Zabrze,Zabrze,Zabrze,"Stefana Czarnieckiego",40,41800,b0e798fdadcc0eb2635ebe07be25e0eca67c1fbb
474153,Polska,Zabrze,Zabrze,Zabrze,"Księcia Henryka Pobożnego",30a,41808,620727b6f4a7eaf2d673de33e63a0556bff99eed
474190,Polska,Zabrze,Zabrze,Zabrze,"Józefa Lompy",93,41806,66c0ed5bc3de6eb7aff6be9575fa79029164e92a
474553,Polska,Zabrze,Zabrze,Zabrze,"Teofila Lenartowicza",17,41800,c226f29b7b259119cdf27bea741822ceccd6d7e0
474580,Polska,Zabrze,Zabrze,Zabrze,Gołębia,3,41800,7be11de83ff2dd28e7eb1bd65bad4a373c74e254
474585,Polska,Zabrze,Zabrze,Zabrze,Beskidzka,44,41810,59e527e3d937f59312d2b51e9c68dc4ab02ad83a
474911,Polska,Zabrze,Zabrze,Zabrze,"Teofila Lenartowicza",48,41800,6da73061ff924384eecfd7112c1a90df9c5ad525
474936,Polska,Zabrze,Zabrze,Zabrze,Jagodowa,4c,41800,aefb0900eaa06038e37b433310877b7b3d03217d
475043,Polska,Zabrze,Zabrze,Zabrze,"Juliusza Ligonia",8,41807,c4e8eb2a16e2f7d1b6fbeaab11b7298c6015f022
475101,Polska,Zabrze,Zabrze,Zabrze,"Bolesława Prusa",42,41813,6dd2121d4ba54e63b6666c673d543935c9089831
475570,Polska,Zabrze,Zabrze,Zabrze,"św. Stanisława Kostki",1c,41800,2e0b520398c14d0b222326c1edcb1b5f4f06537b
475648,Polska,Zabrze,Zabrze,Zabrze,Dożynkowa,3,41800,c0647e7e25d975c70620bdd5e2526f55c55fbbe8
475698,Polska,Zabrze,Zabrze,Zabrze,"Andrzeja Struga",22,41800,a0e534bd72bf0cfea5d7f99b45d16f22ff514bdc
475738,Polska,Zabrze,Zabrze,Zabrze,Modrzewiowa,2a,41806,37603a2299441396a3a88e8641b5cb2157c12811
475824,Polska,Zabrze,Zabrze,Zabrze,Wolności,253,41800,8e5ccf450c8ba79ae8528b12539a13d471389bc0
475911,Polska,Zabrze,Zabrze,Zabrze,Klonowa,6,41800,095bb62ec5186ee51ff5f85dfa06fb3b77598324
476052,Polska,Zabrze,Zabrze,Zabrze,Okrężna,15,41811,8e7e5202738a94e74b45cabfd8b080607bdd29ad
476058,Polska,Zabrze,Zabrze,Zabrze,"Andrzeja Struga",40,41800,e61ca98e9a4582863e5f33afd2c346dddad20615
476087,Polska,Zabrze,Zabrze,Zabrze,"Kornela Makuszyńskiego",8,41808,e64d86aacf76d3ed5342af6098d9847060363d53
476171,Polska,Zabrze,Zabrze,Zabrze,"Feliksa Nowowiejskiego",5a,41808,1920217264421f654b9aee5ca91614cb432f8ba8
476245,Polska,Zabrze,Zabrze,Zabrze,Żurawia,9,41811,65de196ab533968a2a03e0af6c858c9e61123a6a
476391,Polska,Zabrze,Zabrze,Zabrze,Czołgistów,25,41800,5b2e0fca8397a0b9e7d6962e9413fca8bb300b55
476630,Polska,Zabrze,Zabrze,Zabrze,"gen. Grota-Roweckiego",2,41808,6b12acd0cea4e3ad5f6ab192b85778a9ac7a9689
476654,Polska,Zabrze,Zabrze,Zabrze,"Nowa Kolonia",15,41810,da59e4ebc5638e29ef7ed70db5b16bbd0c762aac
476846,Polska,Zabrze,Zabrze,Zabrze,Leśna,131c,41800,8fd3fc53fd432a58cf5792b93dcd794b7b730d7a
476941,Polska,Zabrze,Zabrze,Zabrze,"dr. Henryka Jordana",19c,41800,e9d9094412e1f0d352b5c3cd55b3c8874ec0e83d
477047,Polska,Zabrze,Zabrze,Zabrze,"ks. Pawła Janika",28c,41800,0c73db6a8fca5e227a8b1098b21860142bbebf41
477077,Polska,Zabrze,Zabrze,Zabrze,Szkolna,5c,41800,2ace575a983d9c3bc9572d1333ebb0f8c20d5502
477208,Polska,Zabrze,Zabrze,Zabrze,"Mieczysława Niedziałkowskiego",3,41800,53de907416265ccdca9a98eea0d107109737e74d
477218,Polska,Zabrze,Zabrze,Zabrze,"Władysława Grabskiego",18,41808,678d2af5973b501ad8e4fef95a2d924f42e94409
477227,Polska,Zabrze,Zabrze,Zabrze,"ks. Józefa Madei",1,41800,60d63c962a73a80d7e6eae0a87d0e2e0ebde1579
477447,Polska,Zabrze,Zabrze,Zabrze,"Plac Wolności",8,41800,c1c9c9128eb32d00b8264a434662abb9acdb2d64
477584,Polska,Zabrze,Zabrze,Zabrze,Okrężna,64,41811,94f8fa03814bbdc16237b347c957e2a24e107260
477693,Polska,Zabrze,Zabrze,Zabrze,"Stanisława Moniuszki",105,41807,5bc668af8c24625a634753064fcf3c340234a3c7
477810,Polska,Zabrze,Zabrze,Zabrze,Rodzinna,25,41800,5657fa2bccad0c8b31d78249f035c0ae75cf9fc4
477856,Polska,Zabrze,Zabrze,Zabrze,"gen. Władysława Andersa",75i,41800,fd8da2a2d630b7f4a8fefaa0fae4bb95faf0cc5f
477893,Polska,Zabrze,Zabrze,Zabrze,"ks. Pawła Janika",13,41800,60f8a12f395521d2e5b45e7974579545e05ce60f
477909,Polska,Zabrze,Zabrze,Zabrze,"Ignacego Paderewskiego",31,41810,cbcdc1feb8e681f109f151ed7500df6f1f56e82c
477947,Polska,Zabrze,Zabrze,Zabrze,"Johanna Goethego",1m,41800,d9a448fe5e26ebd01ffc9cec35643be8b2e2d53c
478058,Polska,Zabrze,Zabrze,Zabrze,Gdańska,9,41800,e072f2c627a8cd0803120ab5911ab1d6357d84eb
478060,Polska,Zabrze,Zabrze,Zabrze,Gdańska,6,41800,f49d401cfdbb8cd157ad2b6c7f94c1fc27a14345
478298,Polska,Zabrze,Zabrze,Zabrze,Pszczyńska,33a,41800,753185f6d25aa43dd8f3b5fe3c8464ec4741322c
478428,Polska,Zabrze,Zabrze,Zabrze,"Przy Ujęciu",8c,41814,c7f2e091696927448da706e4bf6348886aba35fe
478614,Polska,Zabrze,Zabrze,Zabrze,Skośna,3a,41807,8e5c3caa47d652d80ab089fa2b374c4ba33776d5
478706,Polska,Zabrze,Zabrze,Zabrze,Sudecka,11,41800,1824b42f3f13a2b79217bddf6095c4693bcfb07e
478732,Polska,Zabrze,Zabrze,Zabrze,"Henryka Rodakowskiego",10,41803,27bd05a486b8f68a9def0cec48042920b72b4875
478749,Polska,Zabrze,Zabrze,Zabrze,"Dionizego Trocera",32c,41800,5e2aee7577f86018ebe376f9d8977accdb4f28e0
478760,Polska,Zabrze,Zabrze,Zabrze,"Przy Prochowni",2b,41800,5884844073c283c4b1bac76ee57ef6f572e201de
478813,Polska,Zabrze,Zabrze,Zabrze,"3 Maja",87b,41800,9f9bf714678b4ffab3523c328ba357c3d9d2c92b
479131,Polska,Zabrze,Zabrze,Zabrze,"Aleksandra Fredry",16,41800,8a185fb1bc49eba65b6690b96b28cdd584a94eba
479162,Polska,Zabrze,Zabrze,Zabrze,"Władysława Reymonta",6of,41800,2194325beee17d5ed85ff180d70febd2e48c53c9
479210,Polska,Zabrze,Zabrze,Zabrze,Żniwiarzy,10,41808,48a22b7a368a3b0847c3e7f3ec568a3e4e53f310
479247,Polska,Zabrze,Zabrze,Zabrze,"ks. Pawła Janika",30,41800,925102e4ec6dbfb82b49d999d5cbbac12f47c193
479299,Polska,Zabrze,Zabrze,Zabrze,Beskidzka,12a,41800,b669eafc77a9645e4d70e553d3a1133115387a52
479373,Polska,Zabrze,Zabrze,Zabrze,Tatrzańska,18,41800,56f0a034b472abb85da7e836b3d831e6b5a328a9
479654,Polska,Zabrze,Zabrze,Zabrze,Mazowiecka,16,41814,9b14fca34b125bc739e5a0d3dd5284d5f25996ac
479729,Polska,Zabrze,Zabrze,Zabrze,"gen. Leopolda Okulickiego",24,41800,31b7feae3cc0d11267251a5556ead0d8f3fce6ca
479792,Polska,Zabrze,Zabrze,Zabrze,Gnieźnieńska,21,41808,48bc8fa645819faa478dd260bca89ef75822cb68
479818,Polska,Zabrze,Zabrze,Zabrze,"Stanisława Kobylińskiego",2,41800,af5a1ed8f3e6241f022851a9bfa5b5864f969f05
479844,Polska,Zabrze,Zabrze,Zabrze,Topolowa,17,41819,e9fe4ed7a8e1470511312821099d3cf99e6e6e1f
479877,Polska,Zabrze,Zabrze,Zabrze,"św. Wojciecha",6,41800,c8c9fe6ff6ce43c21e18b566e521fc8232debfc8
479882,Polska,Zabrze,Zabrze,Zabrze,"gen. Józefa Hallera",34,41814,96482b4309b9e334e0253f17e407ac4fafba0e87
479920,Polska,Zabrze,Zabrze,Zabrze,"Marszałka Józefa Piłsudskiego",83,41800,1ecacf03a3fffaa8505a5e5d6d687c72d6afc15b
479937,Polska,Zabrze,Zabrze,Zabrze,"Henryka Sienkiewicza",2a,41800,150bb041313f02f4ce9b85450a326545519af588
479947,Polska,Zabrze,Zabrze,Zabrze,"Księcia Józefa Poniatowskiego",41b,41807,6fd2c05bde0d5a84c80c9cbe3705a6f1d3779923
479949,Polska,Zabrze,Zabrze,Zabrze,Wolności,383a,41800,409b903660e6980752e284871dbadacf0c86b035
480438,Polska,Zabrze,Zabrze,Zabrze,"gen. Tadeusza Kościuszki",21a,41807,b9c913a188a7738019c9daa0bf5ba77086913857
480454,Polska,Zabrze,Zabrze,Zabrze,"1 Maja",24,41800,786dbecae9c4286b9145079e585714fa33955efc
480543,Polska,Zabrze,Zabrze,Zabrze,"Jana Brzechwy",7,41800,74af1952385b85c748f38303d687391e449e6a94
480583,Polska,Zabrze,Zabrze,Zabrze,"dr. Henryka Jordana",19f,41800,7eced91bacefdf32eb095607b53e46a61feaa025
480591,Polska,Zabrze,Zabrze,Zabrze,Gdańska,21b,41800,3df61e52ac12c5193757b2e35a063aa63f623a13
480592,Polska,Zabrze,Zabrze,Zabrze,Wolności,384,41800,e4c48b18b026e79a5b74683ded72f580f7997941
480678,Polska,Zabrze,Zabrze,Zabrze,"ks. Józefa Madei",5,41800,1cf06317f7564fb242a0cac12d0387c139562dfd
480681,Polska,Zabrze,Zabrze,Zabrze,Spółdzielcza,9,41814,7eb9c5c6a7165d0469bd4b9054d22ea223cb202f
480732,Polska,Zabrze,Zabrze,Zabrze,"Jana Heweliusza",55,41800,3c95869d7bdbf8d69dced7d203a519bb415bdb88
480882,Polska,Zabrze,Zabrze,Zabrze,"ks. Jerzego Brejzy",26,41809,69b9b5e396e2c6d2fafb97ac60d742faad880e47
480967,Polska,Zabrze,Zabrze,Zabrze,"Roberta Miki",4,41811,e9ecda18279824a454e3e85b15f27ea04ec65807
480972,Polska,Zabrze,Zabrze,Zabrze,"Ludwika Zamenhofa",33,41813,b21c5fd36cd3bf56a67857f86167ef7dc0afbb17
480994,Polska,Zabrze,Zabrze,Zabrze,"Jana Szafarczyka",36,41808,53b8eaa7cff23de9401f7bcbdf654e6df2182a0b
481036,Polska,Zabrze,Zabrze,Zabrze,"Alojzego Pawliczka",9c,41800,54a742a9f00835c5c8fdb6f062a538d7e9236ae4
481129,Polska,Zabrze,Zabrze,Zabrze,"Jana Brzechwy",48,41800,cc7b23e871866df43b2bb11def0a5a3c03fe51c9
481136,Polska,Zabrze,Zabrze,Zabrze,"Henryka Sienkiewicza",21,41800,b40e3ec2178728bd6f1650a66f04811456d03d05
481431,Polska,Zabrze,Zabrze,Zabrze,"ks. Jerzego Brejzy",15,41800,f0483d193b63a1ed0005ab3ef82f8e196d661230
481765,Polska,pszczyński,Suszec,Suszec,Szkolna,146B,43267,0884530b3a5b7a4f26a65159fe1231adf3c0c548
482189,Polska,Zabrze,Zabrze,Zabrze,"Bohaterów Warszawskich",1,41800,a556dc454a50667d59e560e3e5edecbe083859de
482341,Polska,będziński,Będzin,Będzin,Paryska,50,42500,8d4fda8787b92176ec646a738584cf78e5b318b6
482509,Polska,Zabrze,Zabrze,Zabrze,Żniwiarzy,6b,41800,a641a3125770e5d25ef4cd1fd42926d26198b3e2
482585,Polska,Zabrze,Zabrze,Zabrze,"ks. Konstantego Damrota",38,41800,985b9be86d81568835158678c4c3416df34623e4
482662,Polska,Zabrze,Zabrze,Zabrze,"Marszałka Józefa Piłsudskiego",12c,41800,aee632baed902ed7110760f9255e6c9748fc45f3
482934,Polska,Zabrze,Zabrze,Zabrze,Nowodworska,23,41807,f7a1eab839e6bb4d69f3f898c67abe8306663d40
483529,Polska,Zabrze,Zabrze,Zabrze,"3 Maja",89c,41800,2a14f2a5c75c7482a561ef4fbca127d3fa0e9fdf
483549,Polska,Zabrze,Zabrze,Zabrze,"Stefana Żeromskiego",11,41800,b30b3e719bae40b9af87850e688ea542d4d9576c
483554,Polska,Zabrze,Zabrze,Zabrze,"Stefana Żeromskiego",23,41800,1c8f241822bdfd8174fb318e76ee463cb9cf7797
483702,Polska,Zabrze,Zabrze,Zabrze,Malinowa,9,41809,a44d432975f04772e8e0ecdc78f102b2d02b3caa
483773,Polska,Zabrze,Zabrze,Zabrze,"gen. Charlesa de Gaulle'a",47,41800,6feae6dc97f3176c1413f4210c1759a43b28e774
483974,Polska,Zabrze,Zabrze,Zabrze,"Jana Galla",14,41800,4a990b0cd87d215ddef7e48eea06e443391c4b7f
484375,Polska,Zabrze,Zabrze,Zabrze,"Ignacego Paderewskiego",30,41810,56fdf9bf58124e3df04ead3eea4d4c2b0294fa3f
484436,Polska,Zabrze,Zabrze,Zabrze,"Wojciecha Kossaka",35a,41803,c5d5140c1fb092a9e970c6cb3855dba6ed8950cc
484488,Polska,Zabrze,Zabrze,Zabrze,"Pawła Kempki",4,41803,603cee4f1753b5e2daf903532fa2571603e75722
484498,Polska,Zabrze,Zabrze,Zabrze,Zakopiańska,27,41800,b83faca04826494e261a7239146f4b9c58c0abc9
484605,Polska,Zabrze,Zabrze,Zabrze,"Józefa Ciupki",17,41800,9365aa8f4838283f70fe1fa64cc6fbaad6e910d0
484643,Polska,Zabrze,Zabrze,Zabrze,Pokoju,32,41800,b7b29e6975f8aabf1163060e669dafb55149c34c
484678,Polska,Zabrze,Zabrze,Zabrze,Krakusa,25,41800,dafc218ffbb62e1a0870fef8bef0328313fd9030
484890,Polska,Zabrze,Zabrze,Zabrze,"Michała Grażyńskiego",9,41810,396e2512cacf288749ec27ee6f5a826aea89aac1
484922,Polska,Zabrze,Zabrze,Zabrze,"Fryderyka Chopina",22,41807,914be89231007ed41b8ea751b4903ec78ee406ff
485024,Polska,Zabrze,Zabrze,Zabrze,"ks. Norberta Bończyka",1,41800,68a101eec617315f1e532e96c0c2e8f45b17ae58
485028,Polska,Zabrze,Zabrze,Zabrze,"ks. Norberta Bończyka",5,41800,8177f8e1483ba35c96fab24f3a27465debe6ab16
485048,Polska,Zabrze,Zabrze,Zabrze,Zjednoczenia,10,41806,11985990a804210edabe127338a31a7de34e378c
485225,Polska,Zabrze,Zabrze,Zabrze,Działkowa,27,41807,9085dd8c757598b65e33ef44cbdcc13ce47d87ab
485230,Polska,Zabrze,Zabrze,Zabrze,"ks. Józefa Londzina",3,41800,14ad8482862aa73298d087332530e35922350f8a
485603,Polska,Zabrze,Zabrze,Zabrze,Przelotowa,13,41800,a39324b65b4053460b9b0b3906ff96a99ce35876
485685,Polska,Zabrze,Zabrze,Zabrze,Końcowa,9,41800,ca0eec2cc6cf0f64f78e434af7408219a5c1a404
485734,Polska,Zabrze,Zabrze,Zabrze,Wolności,47,41800,e8c6e381ccdf32d08b7e6423e8c591a81efeab1b
485902,Polska,Zabrze,Zabrze,Zabrze,Bytomska,60d,41800,88f60a4a333b22b1fc6197b665a01443314ddd9c
486055,Polska,Zabrze,Zabrze,Zabrze,"dr. Bronisława Hagera",19,41800,15db1133f327826d683e60df025ba0658b6a1659
486091,Polska,Zabrze,Zabrze,Zabrze,"Anieli Krzywoń",6,41800,a902763988875ff678ac4d2af57bcfb35e8d0ae2
486122,Polska,wodzisławski,Gorzyce,Bluszczów,Sosnowa,5,44362,6ce7779cc3c9a856d19413ac0c762a9be843243a
486478,Polska,będziński,Siewierz,Tuliszów,Radosna,11,42510,69a41acb9068674d1a19a2d95031612d24b0eee1
486551,Polska,będziński,Siewierz,Tuliszów,Dębowa,4,42510,679165b28cadd99f0dd801b5c5c6a6d33a840ac5
486683,Polska,pszczyński,Pawłowice,Pielgrzymowice,Rzeczna,4,43252,c963aa794cbd8150c07ef6c1bc3b38b26512145d
486901,Polska,Tychy,Tychy,Tychy,Dołowa,103,43100,77677899915369ec3e7b46541210933837ca58e5
487073,Polska,Tychy,Tychy,Tychy,Konwalii,19,43100,ce708c159f10b668621b3b860c56681fc989a477
487131,Polska,Tychy,Tychy,Tychy,Bieruńska,16,43109,8c74cc8850949d7e9f61b974da06be442496e642
487188,Polska,Tychy,Tychy,Tychy,Cienista,5,43100,d2a63611922ec5967895e2feed911b5581d0cdc1
487189,Polska,Tychy,Tychy,Tychy,Cienista,7,43100,dd7065f7cbad08dd9eca37deeea75d3ee6625208
487224,Polska,Tychy,Tychy,Tychy,Elfów,47,43100,7aebfac95730b3446241653b984ddeb80355935c
487293,Polska,Tychy,Tychy,Tychy,Harcerska,69,43100,a79a009d91e93d7359512f922f904685066f906b
487405,Polska,Tychy,Tychy,Tychy,"Henryka Jordana",26,43110,80a70f9395b6145d0984fafd276c4f2bd6a3032f
487455,Polska,Tychy,Tychy,Tychy,Mąkołowska,6,43100,f182b5fa951aa3996e1bde8c67e34f872f3eb154
487461,Polska,Tychy,Tychy,Tychy,Mąkołowska,68A,43100,b3feac16d680134b79cc250f27362b62a3b829de
487485,Polska,Tychy,Tychy,Tychy,Łąkowa,12,43100,be34bd0f05b225543ff2a1edaf9644fc2dd8bdef
